619	,	-228.08752	,	101.55111	,	25.5
620	,	-231.49379	,	93.529564	,	25.5
621	,	-234.61806	,	85.393989	,	25.5
622	,	-237.4565	,	77.154295	,	25.5
623	,	-240.00898	,	68.821469	,	25.5
624	,	-242.26914	,	60.404481	,	25.5
625	,	-244.23385	,	51.913507	,	25.5
626	,	-245.90021	,	43.358842	,	25.5
627	,	-247.26703	,	34.751115	,	25.5
628	,	-248.33262	,	26.100811	,	25.5
629	,	-249.09569	,	17.418467	,	25.5
630	,	-249.55866	,	8.7147804	,	25.5
631	,	-249.71844	,	0	,	25.5
632	,	-249.57054	,	-8.7151954	,	25.5
633	,	-249.11857	,	-17.420067	,	25.5
634	,	-248.36306	,	-26.104009	,	25.5
635	,	-247.30493	,	-34.756441	,	25.5
636	,	-245.94671	,	-43.36704	,	25.5
637	,	-244.29003	,	-51.925448	,	25.5
638	,	-242.33562	,	-60.421055	,	25.5
639	,	-240.08259	,	-68.842576	,	25.5
640	,	-237.5362	,	-77.180191	,	25.5
641	,	-234.70035	,	-85.423943	,	25.5
642	,	-231.5785	,	-93.563786	,	25.5
643	,	-228.17407	,	-101.58964	,	25.5
